spectroFlux_u,spectroFlux_g,spectroFlux_r,spectroFlux_i,spectroFlux_z,class,subclass
0.4919085,0.305889,2.878191,27.04914,75.17321,STAR,M6
0.3008208,1.007474,3.187605,16.48125,40.49472,STAR,M6
0.02902769,0.4365994,2.437567,18.95504,54.53794,STAR,M6
0.2534336,0.6525969,3.102407,21.4614,54.78032,STAR,M5
0.4758071,0.6378428,3.472064,21.18379,50.80412,STAR,M5
-0.09318639,1.727855,7.700507,49.50779,127.6701,STAR,M6
0.1404031,0.4217973,2.942442,14.92887,34.23657,STAR,M4
0.4143385,3.322568,15.1406,85.24951,213.9618,STAR,M6
3.794222,27.06509,102.7979,346.9525,667.603,STAR,M4
3.103062,20.88718,82.36938,285.5771,570.4662,STAR,M4
0.1458483,0.5926194,3.833986,14.97717,32.31277,STAR,M4
0.00419607,0.3729019,2.939901,12.3659,27.94564,STAR,M4
-0.1345149,0.5777473,3.543498,17.30272,42.28495,STAR,M5
0.07739593,0.8181837,5.253945,20.75725,43.13201,STAR,M4
0.5747784,1.077161,6.267554,25.83775,55.16111,STAR,M4
-0.004886141,0.5753101,3.629205,17.06755,40.17618,STAR,M5
0.5514631,2.019058,10.73512,40.24593,83.27352,STAR,M4
0.2278559,1.07594,7.466926,26.16638,51.46722,STAR,M3
2.310634,4.980231,21.7075,85.98743,179.5667,STAR,M4
1.979398,17.8249,69.4498,272.0974,556.2857,STAR,M4
0.2870239,2.275344,10.63549,33.40494,61.89254,STAR,M3
-0.02113896,0.2918887,2.490589,10.80874,23.72887,STAR,M4
0.1407655,0.9761572,5.890698,24.68543,52.62347,STAR,M4
-0.1267482,0.3300481,2.596824,11.85926,27.20063,STAR,M4
0.1716382,0.9043749,4.704768,17.93949,37.3323,STAR,M4
2.149295,7.563855,31.94961,116.5778,234.2121,STAR,M4
0.08072908,0.6834641,4.322744,17.09123,37.24109,STAR,M4
0.6321937,3.337523,14.67775,46.98555,86.89079,STAR,M3
0.3163694,1.284475,6.050386,22.83912,47.98684,STAR,M4
0.6570569,1.209762,5.756269,20.47559,42.28271,STAR,M4
0.1825526,0.3493081,2.990382,12.99611,26.43506,STAR,M4
0.2699771,0.7528389,4.403627,16.3125,33.1435,STAR,M3
2.116816,9.258938,37.08934,169.9992,374.2754,STAR,M5
1.031494,1.796031,8.910321,35.05815,72.49877,STAR,M4
0.5419265,1.543654,7.751055,28.1986,59.31191,STAR,M4
0.3482365,0.7096511,3.54339,16.52591,38.35697,STAR,M5
0.7316651,3.37239,15.03823,54.2492,107.821,STAR,M4
-0.07880657,1.991824,8.27282,27.90109,53.53313,STAR,M3
0.2941202,0.887623,3.86581,14.91258,31.31245,STAR,M4
0.4052131,1.759741,7.743309,26.82917,51.40451,STAR,M3
0.1295808,0.4876171,2.41409,12.42225,28.79772,STAR,M5
0.08808341,0.544283,2.692846,11.51667,24.94365,STAR,M4
1.355419,4.122217,15.45518,57.62143,117.0909,STAR,M4
1.285727,6.087326,23.39733,85.2002,168.2264,STAR,M4
0.2979947,0.2211355,1.39266,10.88795,27.16683,STAR,M5
1.707701,16.91409,72.92289,314.1407,662.9346,STAR,M4
-0.07997111,0.3365593,2.130249,12.07423,24.77509,STAR,M4
4.844195,32.85185,123.5667,488.7806,996.9115,STAR,M4
1.602138,8.666189,34.33705,163.1343,365.2471,STAR,M5
0.4643881,2.266206,10.09237,43.75426,94.97117,STAR,M4
0.09075306,0.5782029,3.56788,14.2514,32.17897,STAR,M4
0.03827244,0.6040417,3.29332,14.58778,33.70846,STAR,M4
0.6721014,3.752094,16.67843,69.87447,149.0938,STAR,M4
0.1298566,1.123478,6.252671,24.01966,50.51431,STAR,M4
6.789546,39.45222,156.0624,542.6006,1105.312,STAR,M4
0.08268543,0.4570851,1.882137,11.22706,33.78162,STAR,M7
0.08953889,0.9440531,4.757853,30.02625,80.28402,STAR,M6
-0.09416821,0.6459196,4.163986,18.54012,43.69367,STAR,M5
-0.2278063,1.503706,7.701208,29.95098,63.66562,STAR,M4
-0.01111635,2.860859,12.83068,49.30883,101.3178,STAR,M4
1.565994,17.85148,72.29116,261.407,513.6296,STAR,M4
0.1626644,1.075933,4.719228,17.23985,36.33176,STAR,M4
0.1381783,0.7548319,3.92765,13.58809,26.6264,STAR,M4
0.3201487,1.228934,5.629699,41.69786,119.011,STAR,M6
0.238421,1.264233,6.777144,21.9395,41.05026,STAR,M3
2.338948,15.95118,61.05777,270.4072,599.8316,STAR,M5
0.2774835,0.5514774,2.383216,14.46532,37.29561,STAR,M6
0.1110475,0.2321,1.434934,14.69717,40.06586,STAR,M6
0.1754619,1.248719,6.971086,52.89797,142.7879,STAR,M6
179.9589,498.8718,863.8046,1044.3,1158.476,STAR,F9
11.15237,35.67643,65.54871,82.09949,89.56759,STAR,F9
76.44221,200.068,335.3998,399.0241,433.8001,STAR,F9
22.88634,72.87203,128.1641,153.8989,165.2456,STAR,F9
28.48388,68.42184,122.0362,152.0102,165.3071,STAR,F9
180.2992,474.7499,829.4985,1012.175,1119.891,STAR,F9
319.6783,991.4648,1805.006,2218.601,2475.09,STAR,F9
47.74453,126.6547,233.7162,299.4289,341.9634,STAR,F9
51.71407,150.2778,260.7562,320.1038,348.7237,STAR,F9
21.73615,85.83087,152.5568,181.5181,187.6362,STAR,F9
18.82572,61.94265,105.1395,125.2997,137.349,STAR,F9
16.88461,42.70881,68.9183,83.31371,92.96687,STAR,F9
49.03314,146.0051,235.884,278.2776,297.9981,STAR,F9
248.9633,717.1734,1296.931,1618.203,1788.845,STAR,F9
10.68674,43.30574,76.70731,95.84605,104.3647,STAR,F9
383.1102,1399.205,2374.124,2731.682,2830.61,STAR,F9
394.6561,1412.277,2401.393,2794.244,2964.121,STAR,F9
18.01321,53.30864,86.42324,102.2746,105.4284,STAR,F9
47.90637,137.8507,233.8811,279.5532,303.7474,STAR,F9
0.2634329,1.758125,8.552239,77.98685,230.3138,STAR,M6
-0.4501463,0.467012,3.315933,24.85947,66.72758,STAR,M6
0.8989192,1.276594,2.440443,10.50497,23.45962,STAR,M5
-0.2716229,0.3140989,1.433991,15.05754,38.61337,STAR,M6
0.01064111,1.851791,9.684436,66.57972,163.5827,STAR,M5
1.550551,0.3993594,1.09145,10.1788,23.93199,STAR,M5
0.309186,2.043654,10.28909,59.59334,147.6762,STAR,M5
0.1975864,0.722929,2.002984,18.02635,57.90359,STAR,M7
0.1722635,0.149894,0.8719509,16.47887,60.30901,STAR,M8
0.1347845,0.528985,1.865042,16.62234,51.58423,STAR,M7
0.01824416,1.240826,6.064087,53.841,154.9683,STAR,M6
1.368551,2.445297,10.10977,77.35001,208.8594,STAR,M6
-0.1776561,0.6329747,2.894067,25.49828,68.65195,STAR,M6
0.1300406,1.404945,3.899385,30.30322,87.49613,STAR,M6
0.4844341,1.824783,5.311526,41.53955,115.4363,STAR,M6
0.4545363,1.121754,3.354432,27.05469,79.63961,STAR,M6
2.648458,7.381865,29.77031,160.7207,391.0345,STAR,M5
2.006885,7.16533,25.56558,90.71977,177.5698,STAR,M4
0.06611592,0.9371568,5.885155,21.90323,46.37021,STAR,M3
1.852412,8.51308,30.43307,152.8957,351.5851,STAR,M5
0.3457637,2.662173,11.2503,36.73482,68.43863,STAR,M3
0.5057932,1.139271,4.972393,17.6076,34.99126,STAR,M3
-0.1551623,0.2174767,3.165855,14.5463,31.24634,STAR,M4
1.386098,2.013575,5.263409,16.87663,32.24587,STAR,M3
2.745808,17.89143,68.61755,233.2591,445.9837,STAR,M4
0.463414,0.77913,3.372854,15.44066,35.89601,STAR,M4
0.8615975,5.015214,20.8105,78.56333,160.8542,STAR,M4
0.04233317,1.44508,6.952108,28.53483,59.42165,STAR,M4
1.31075,9.164845,36.5236,176.4359,399.2864,STAR,M5
-0.08946131,0.2966932,2.662629,11.34038,24.40784,STAR,M3
2.745197,8.884525,25.10109,72.03584,130.0156,STAR,M3
-0.175428,0.4664154,3.704032,17.12742,41.16635,STAR,M4
-0.02316364,2.915197,12.99918,68.74477,161.629,STAR,M5
0.006389061,0.2001258,1.642736,9.26944,23.78001,STAR,M5
0.2807797,5.497787,22.63355,74.62629,139.084,STAR,M3
0.0179685,0.154733,1.889144,10.03009,23.01293,STAR,M4
0.1503381,3.088242,10.65697,74.5147,192.2809,STAR,M6
0.211456,4.1055,21.64612,68.89817,130.5242,STAR,M3
-0.006397019,0.5327088,3.560095,14.65304,32.40356,STAR,M4
0.656875,5.854452,23.25359,118.4588,274.7586,STAR,M5
0.2347151,2.386856,12.30867,39.67208,76.7394,STAR,M3
9.110935,31.72718,101.5257,368.6009,758.1174,STAR,M4
0.09907536,0.8556415,5.137145,21.40997,47.45498,STAR,M4
0.0875074,1.148735,7.34308,30.94654,67.86666,STAR,M4
-0.05412374,0.2936945,3.082593,12.90788,29.89959,STAR,M4
0.09202126,0.9928885,7.275559,24.4818,49.08926,STAR,M2
0.01721909,2.192667,10.92985,51.52393,118.4692,STAR,M5
0.4865847,3.003786,14.80888,45.19379,85.41529,STAR,M3
1.895251,14.33418,55.14758,311.6442,773.1703,STAR,M6
0.1953856,0.7855854,4.368572,16.04243,34.23105,STAR,M3
4.735715,31.74053,120.8812,398.3264,763.345,STAR,M4
0.5524618,4.629294,19.82154,78.33353,162.5459,STAR,M4
0.000239013,0.09202531,1.633415,9.782121,23.4297,STAR,M5
-0.03788042,0.9546173,5.167401,22.59878,50.22507,STAR,M4
-0.02540438,0.4516027,3.268301,16.12907,37.88382,STAR,M4
-0.07485496,0.2744275,2.288051,9.861052,21.561,STAR,M4
0.01466221,2.073975,11.02563,35.68084,67.93312,STAR,M3
0.7282294,6.428216,27.54758,104.5844,210.1748,STAR,M4
-0.1417341,1.275334,6.971079,28.39901,58.31136,STAR,M4
0.4510063,3.221022,13.906,45.86917,87.01342,STAR,M3
-0.05437011,0.2887049,2.387626,12.87391,29.31224,STAR,M4
0.2568729,0.9288658,5.042632,18.8153,37.4908,STAR,M4
3.886928,26.08443,92.58569,306.9764,575.4312,STAR,M4
0.4129577,2.076934,8.828884,34.49183,69.22431,STAR,M4
0.07421341,0.8046912,4.408214,15.74218,31.58682,STAR,M4
3.668329,25.28224,92.23297,388.9932,835.2956,STAR,M5
0.09068289,1.688545,7.369437,44.31736,123.2948,STAR,M6
0.08114997,1.645279,7.452763,26.42912,52.96535,STAR,M4
0.4630414,5.791756,20.63643,84.5934,190.4423,STAR,M5
-0.1308269,0.7450387,5.760088,22.29129,44.19978,STAR,M3
0.1769578,1.474393,5.640335,18.22441,42.93239,STAR,M6
0.4608807,2.88524,15.13578,47.72686,90.6911,STAR,M3
0.5618837,6.454826,28.55194,115.9928,246.1671,STAR,M4
0.1874709,0.9226506,4.609632,16.45626,33.79306,STAR,M3
0.322816,1.563465,6.962782,27.37136,56.57173,STAR,M4
0.351764,2.266515,10.95415,35.96296,69.79566,STAR,M3
0.2735146,1.418086,6.292734,16.59516,30.67818,STAR,M2
0.0366581,0.7193264,3.523219,13.98342,31.4916,STAR,M4
0.04747067,0.9143237,5.536054,22.24806,45.60419,STAR,M4
0.5534273,4.129111,18.27119,60.26948,111.7838,STAR,M3
0.2722665,1.306037,6.558235,31.4419,72.7391,STAR,M5
0.09918404,0.4668307,2.987169,13.37449,29.1742,STAR,M4
0.4977601,2.952729,13.14177,56.72593,119.2716,STAR,M4
0.01129756,0.5670575,4.066703,17.021,19.86847,STAR,M4
0.1844126,0.4184933,2.523421,11.58525,25.0897,STAR,M4
1.021308,1.665597,7.158783,42.09083,100.6201,STAR,M5
1.262246,2.031354,7.379501,34.87942,82.47539,STAR,M5
0.8048232,1.435596,2.465797,19.21243,49.95644,STAR,M6
0.7435396,3.128199,13.79199,76.05106,181.1428,STAR,M5
1.74031,2.117687,9.670205,50.31929,114.9149,STAR,M5
1.395256,1.593431,7.984905,45.35434,110.727,STAR,M5
98.86707,300.2538,575.8979,740.051,847.7567,STAR,F9
45.51503,153.4471,285.5555,355.6218,402.3529,STAR,F9
25.35799,85.66033,162.1594,206.3956,234.5139,STAR,K1
179.1373,680.7357,1274.17,1548.645,1688.548,STAR,F9
70.12991,211.4748,386.4576,480.4176,523.9547,STAR,F9
41.40609,127.4944,229.2784,282.5807,302.4644,STAR,F9
117.8503,337.2852,578.7998,701.5939,756.0993,STAR,F9
116.8516,354.855,616.5024,746.592,812.7039,STAR,F9
56.85814,221.8634,410.4895,506.2442,554.3123,STAR,K1
17.52295,53.55914,92.30952,111.9239,118.5051,STAR,F9
53.7589,175.1881,312.7117,387.3289,420.2253,STAR,F9
47.07666,175.4407,303.5509,367.8882,394.3481,STAR,F9
33.69429,93.84344,160.2887,192.8773,208.2157,STAR,F9
27.24776,95.90085,169.2471,205.355,225.4728,STAR,F9
89.89981,317.3799,583.1449,717.2458,778.5799,STAR,K1
81.91534,306.9735,567.5486,683.9905,732.7234,STAR,K1
78.90474,276.9465,501.0379,615.4873,674.9056,STAR,F9
50.85186,151.4968,259.3277,310.9916,333.0135,STAR,F9
13.55017,53.38132,95.20858,116.7588,127.7511,STAR,F9
42.32572,211.6821,425.4864,537.0957,603.6131,STAR,K1
12.97683,45.49304,84.97868,104.5364,114.3532,STAR,K1
300.2241,1003.421,1751.818,2120.997,2329.96,STAR,F9
384.0442,1088.475,1847.677,2220.834,2423.693,STAR,F9
112.0408,273.4254,479.0735,599.3572,663.2313,STAR,F9
0.3171502,3.054024,12.09467,73.33965,174.6571,STAR,M5
0.2652472,1.277696,5.624086,31.06223,72.5852,STAR,M5
0.9532301,0.3895555,2.489805,21.88617,61.02891,STAR,M6
26.72162,84.17532,143.1411,170.4957,179.9739,STAR,F9
19.98616,79.60722,142.5287,173.2554,186.9033,STAR,F9
14.91157,51.9205,93.64713,115.478,127.5027,STAR,F9
16.72394,54.295,92.15839,110.1833,119.7456,STAR,F9
36.57843,118.0754,199.6065,240.5406,262.5414,STAR,F9
154.6564,468.4659,786.5724,946.9767,1023.125,STAR,F9
37.45379,137.0814,246.7482,301.4235,327.2875,STAR,F9
30.96918,86.14597,148.1453,180.8021,196.471,STAR,F9
62.99277,182.2939,310.39,377.9711,409.2108,STAR,F9
83.77846,256.9796,430.4052,500.666,528.2704,STAR,F9
30.45485,102.0283,181.543,220.6061,238.9946,STAR,F9
14.51343,42.75883,72.10233,86.10575,89.75002,STAR,F9
185.5235,422.0243,721.7023,902.933,1007.757,STAR,G2
312.6153,982.7828,1656.822,1959.975,2100.843,STAR,F9
24.95039,73.78453,130.6346,159.0364,171.035,STAR,F9
67.82327,203.5198,342.3831,403.8581,431.7152,STAR,F9
57.99743,155.6562,267.7321,325.6066,355.4347,STAR,F9
252.5184,798.285,1363.178,1608.935,1721.56,STAR,F9
69.00975,212.8792,375.0127,455.2349,491.8269,STAR,F9
259.6158,925.0103,1723.963,2121.37,2309.67,STAR,F9
33.91784,109.012,186.8392,223.3914,239.2544,STAR,F9
25.15479,59.27607,95.71889,113.5344,119.0251,STAR,F9
161.8869,490.3113,843.9129,1027.415,1132.74,STAR,F9
115.581,307.4601,537.9468,668.9572,749.3392,STAR,F9
54.95456,146.5094,243.0675,289.1395,310.3525,STAR,F9
67.30563,166.1607,274.5313,330.3883,361.0449,STAR,F9
259.5805,595.7684,955.296,1134.77,1229.201,STAR,F9
34.04541,84.05486,148.7399,182.7502,194.038,STAR,F9
0.2341673,0.5971354,4.141319,34.98807,106.1716,STAR,M7
0.08033212,1.789307,10.19848,72.64259,195.4008,STAR,M6
-0.02939351,0.3890871,2.92426,21.62208,64.53896,STAR,M6
36.1352,173.1201,340.0029,421.9746,462.917,STAR,K1
49.62725,165.1216,297.0104,362.5374,394.6877,STAR,F9
40.47828,135.5605,244.9089,294.9287,314.6934,STAR,F9
18.02076,52.62756,97.01991,123.8783,142.9933,STAR,F9
50.26952,157.7363,288.5733,354.4106,392.9293,STAR,F9
91.17434,354.1208,691.5515,860.7117,971.6569,STAR,K1
13.81269,52.45913,101.3147,126.3417,143.6981,STAR,K1
13.08291,40.69533,75.25552,93.25291,102.7838,STAR,F9
36.22773,131.6027,244.9241,296.9097,324.4468,STAR,F9
12.22127,39.32515,75.63512,95.41872,106.3269,STAR,F9
15.71587,57.06532,110.4164,139.815,152.2337,STAR,F9
15.15579,48.76646,96.77335,125.239,139.8614,STAR,F9
81.60999,283.0861,559.1578,704.6395,797.0322,STAR,F9
7.281694,24.56221,48.31538,61.10847,70.94718,STAR,F9
10.10967,35.77229,72.71893,93.07323,103.0314,STAR,F9
15.3424,49.81322,100.6015,130.3737,148.2985,STAR,K1
10.81348,31.54023,58.73816,72.58847,78.94847,STAR,F9
56.98132,203.0974,395.5771,494.8024,551.9133,STAR,K1
33.10105,106.5,216.077,283.9769,329.7327,STAR,F9
15.48917,49.8371,96.77609,121.4144,134.5125,STAR,F9
13.05808,48.56755,98.10179,125.6597,143.0668,STAR,F9
24.92884,94.49437,188.6255,237.4021,263.292,STAR,K1
40.57886,143.5401,271.8214,333.1916,369.6576,STAR,F9
-0.2083796,1.721405,10.60738,68.9635,171.038,STAR,M5
0.5020883,2.127411,7.980775,49.17543,118.1701,STAR,M5
0.4740883,1.472755,6.254517,46.25262,121.0545,STAR,M6
-0.534906,2.423,9.812884,63.26324,154.1216,STAR,M5
0.1664666,0.7867896,3.292942,21.38856,53.21426,STAR,M6
-0.1258149,1.782128,6.385232,35.70739,86.23994,STAR,M5
0.002456538,0.7760587,3.313915,22.73076,58.56255,STAR,M5
0.9098886,2.875556,12.92264,80.62957,201.1913,STAR,M6
0.2777065,0.6642122,2.978761,17.64157,43.02297,STAR,M6
0.3256835,0.2701112,2.060735,17.37076,47.68628,STAR,M6
0.2627137,1.097653,3.728523,18.7783,45.26496,STAR,M6
0.1681838,0.6811714,3.750229,25.20932,67.93372,STAR,M6
0.09296063,0.5047901,3.513574,25.74357,67.43551,STAR,M6
0.3424863,0.3007306,2.044453,17.90125,54.23299,STAR,M7
0.2003157,0.6644633,3.820085,35.49145,105.1338,STAR,M7
0.1733946,0.3040685,1.849433,23.24047,101.8976,STAR,M9
0.0336373,0.1218776,1.154102,17.20702,62.46245,STAR,M7
7.529736,20.21293,35.53551,43.44948,47.78068,STAR,F9
2.073558,6.369783,11.49825,14.75929,16.88145,STAR,F9
3.04956,10.7007,17.91896,22.28953,24.433,STAR,F9
9.287796,24.89926,40.96255,50.13685,54.87395,STAR,F9
4.362966,11.60578,19.0442,22.32091,22.78413,STAR,F9
8.542973,26.24171,46.2267,56.1226,60.43609,STAR,F9
6.048746,13.85789,24.43577,29.55334,29.34524,STAR,F9
1.893159,6.150723,10.6251,13.45066,14.10402,STAR,G2
2.122066,5.858624,10.05921,12.64286,12.29076,STAR,F9
7.28136,22.11405,39.26467,48.4397,51.32334,STAR,F9
13.66618,37.78916,66.99391,84.72852,92.85948,STAR,F9
7.582208,21.07629,36.37539,43.88977,47.15698,STAR,F9
1.475248,4.603241,8.143158,9.633144,10.66345,STAR,F9
5.085141,15.62862,27.09857,32.71387,36.36513,STAR,F9
3.812364,8.019837,14.27955,18.37609,21.15279,STAR,F9
11.54039,31.11183,52.29455,62.7137,67.69761,STAR,F9
10.80035,33.58502,60.20131,74.65559,81.97291,STAR,F9
2.884538,9.563258,17.97404,22.02145,25.17568,STAR,F9
16.28258,44.16744,75.18999,91.38419,99.51993,STAR,F9
10.68462,29.00948,50.27161,61.21318,67.2953,STAR,F9
4.426978,13.88343,25.46498,31.39201,34.37302,STAR,F9
0.2361632,0.4605577,2.297439,15.72904,42.95714,STAR,M6
0.1801931,2.898191,13.11537,72.38728,171.26,STAR,M5
0.5807891,1.246965,5.768119,29.48379,68.71896,STAR,M5
7.080613,22.38959,43.86545,57.00477,65.91985,STAR,F9
8.489606,24.38974,46.25964,58.91631,67.77245,STAR,F9
8.441127,25.88339,51.58135,66.64252,77.43281,STAR,F9
4.780586,17.16302,34.11865,44.28305,50.95315,STAR,F9
0.03299278,-0.02236104,-0.06753958,-0.2188037,-0.4367302,STAR,O
0.2246706,-0.0006870023,0.02270636,0.04885219,0.09345441,STAR,L5.5
5.496756,14.85344,27.34763,34.11373,38.11031,STAR,F9
8.340085,27.03889,52.68342,67.43518,77.2116,STAR,F9
1.468485,3.58251,7.539832,9.660351,10.86396,STAR,K1
0.8829274,3.118364,6.716171,8.538189,9.367873,STAR,K1
7.619592,22.60365,43.54083,55.22203,62.5868,STAR,F9
5.697716,11.48619,19.81436,24.31701,27.12579,STAR,F9
8.403028,22.63177,42.32022,52.93781,59.64447,STAR,F9
6.771273,16.81189,31.46044,39.97906,45.99253,STAR,F9
4.70522,10.68827,19.67528,25.75523,28.85271,STAR,G2
2.287138,7.257568,13.29518,16.89838,19.26398,STAR,F9
4.660401,17.76256,34.7811,44.63116,50.57222,STAR,K1
4.330034,15.49497,30.2644,39.13854,44.35293,STAR,F9
7.706826,26.64054,51.25961,65.5302,74.61961,STAR,K1
1.295697,3.779498,7.044215,8.764515,8.904946,STAR,F9
7.347814,26.73696,50.93295,63.79073,70.70987,STAR,F9
12.66331,32.36573,58.81961,74.34358,82.21071,STAR,F9
8.279583,18.06713,32.46352,41.49376,46.781,STAR,G0
3.856595,15.03838,30.12086,38.5594,41.42552,STAR,F9
5.129349,15.01107,29.27281,37.86741,42.98024,STAR,F9
3.516413,10.23341,19.52168,25.2393,27.54505,STAR,F9
2.637031,7.830506,13.93862,17.54707,18.94728,STAR,F9
2.861258,6.518899,10.74051,13.08005,13.70286,STAR,G2
4.838345,12.96374,22.50215,27.67128,31.7796,STAR,F9
3.952327,9.504984,16.09079,19.71977,21.70824,STAR,F9
2.547083,9.96298,18.15516,22.82327,26.40348,STAR,F9
6.443552,23.51087,44.13049,55.15129,60.11258,STAR,F9
2.23168,5.615567,9.264051,11.37524,13.23961,STAR,F9
2.686701,6.868007,11.388,13.52045,14.76535,STAR,F9
11.55407,33.17517,58.99844,73.31512,81.4582,STAR,F9
8.017533,33.19432,65.39959,82.44537,91.71281,STAR,K1
4.157606,11.34898,19.74915,24.48352,26.83404,STAR,F9
6.162208,29.41268,51.084,63.11174,70.15194,STAR,F9
2.303577,7.830288,14.21078,18.18512,21.54502,STAR,F9
3.873947,10.27377,18.03799,22.61473,25.37435,STAR,F9
1.351823,4.362059,9.200736,12.26369,14.69898,STAR,F9
6.666037,20.90487,39.95705,51.50891,59.43377,STAR,F9
7.914212,18.93325,34.07584,42.80498,48.4819,STAR,F9
8.826619,24.9455,45.61372,57.23659,64.52756,STAR,F9
112.6855,367.8116,646.1824,778.3575,835.2196,STAR,F9
41.85993,126.6595,214.7259,252.4104,265.1586,STAR,F9
80.29092,204.0868,340.7014,407.9906,438.5337,STAR,F9
13.7131,40.71812,71.96706,87.90865,94.04617,STAR,F9
199.7674,441.56,716.6533,867.0931,939.2793,STAR,G2
19.20121,61.30952,108.8985,134.1029,145.7086,STAR,F9
273.2495,601.8262,997.2606,1235.149,1367.049,STAR,G2
31.13003,85.08916,144.3207,173.1571,186.4371,STAR,F9
391.671,1369.478,2293.63,2706.128,2886.81,STAR,F9
31.09647,93.02441,155.4813,187.2906,200.0318,STAR,F9
93.96944,318.2256,555.511,676.0688,735.1667,STAR,F9
121.334,326.816,557.0068,692.1815,767.09,STAR,F9
110.1112,365.3653,660.5705,818.707,901.3961,STAR,F9
38.07928,95.56651,159.8033,195.9422,213.274,STAR,F9
73.47742,197.9007,332.0139,396.7419,420.9766,STAR,F9
37.48818,117.1735,197.8126,235.2077,251.7954,STAR,F9
25.4547,61.49538,99.26731,115.5408,121.9546,STAR,F9
36.72907,88.03489,148.3331,182.0427,199.02,STAR,F9
34.36157,124.872,214.6464,257.5571,276.1529,STAR,F9
19.94306,66.40255,115.1244,138.9974,152.7464,STAR,F9
31.22088,95.31733,163.0471,195.3372,211.8214,STAR,F9
179.6894,687.3708,1233.985,1485.304,1594.821,STAR,F9
21.95611,73.05914,124.5429,149.7684,163.3686,STAR,F9
18.47006,52.51397,86.05867,101.8004,108.4222,STAR,F9
0.3258485,0.3035557,2.070877,17.66254,50.19181,STAR,M6
0.4213754,0.4612242,2.446412,22.13546,63.69742,STAR,M6
-0.09219428,0.1161718,0.9950963,15.01002,61.72184,STAR,M9
2.456719,2.354174,9.629123,51.36931,121.0708,STAR,M5
-0.1086306,0.3890394,1.976804,16.64554,47.16787,STAR,M6
1.006568,1.408186,6.56307,30.44201,67.73849,STAR,M5
-0.02052974,0.349821,2.985306,29.22633,91.04167,STAR,M7
-0.07178444,2.845259,12.66022,69.37232,162.4195,STAR,M5
1.021163,1.126145,2.887445,17.05465,42.6793,STAR,M5
-0.8563268,1.633265,7.112319,41.99438,102.2434,STAR,M5
0.8152682,3.170081,13.7094,101.2087,273.1581,STAR,M6
0.2511061,0.897545,3.273949,22.30328,57.94948,STAR,M6
0.4110438,1.405418,5.489372,33.62826,81.20242,STAR,M6
0.8058202,2.519129,10.68462,62.09171,146.4521,STAR,M5
0.07839159,3.130976,13.62017,86.19498,219.4112,STAR,M6
0.2806146,0.4652025,2.027087,19.10511,60.0587,STAR,M7
0.05805081,1.151867,3.685675,31.22577,87.56834,STAR,M6
0.03112705,0.6425427,3.982043,25.79051,68.09833,STAR,M5
2.179546,4.34468,20.79087,131.305,333.5243,STAR,M6
0.09061155,0.3795474,2.163161,14.83272,38.77802,STAR,M6
-0.1610741,2.588281,9.462928,53.95893,129.5446,STAR,M5
-0.1328496,0.6161992,2.598157,21.40171,62.03125,STAR,M6
0.2087553,1.582961,6.060581,43.42859,110.5075,STAR,M6
0.4687315,1.492711,7.895809,52.1999,132.3219,STAR,M5
95.81504,324.3105,586.129,707.0848,770.032,STAR,F9
14.45103,36.04852,66.29664,83.78508,95.39632,STAR,F9
26.40685,77.25562,141.7604,175.7029,198.6148,STAR,F9
15.94817,45.9788,83.2273,102.6722,113.9461,STAR,F9
19.01382,68.49433,128.8363,160.2449,180.3256,STAR,F9
12.30161,41.93422,75.62996,90.37356,96.79929,STAR,F9
75.61217,234.1635,425.4547,523.3157,581.1876,STAR,F9
17.32164,56.6058,108.5589,136.1308,152.4682,STAR,K1
15.62197,53.29855,101.8107,130.0461,147.8073,STAR,F9
68.91933,192.0456,350.145,439.2125,493.2355,STAR,F9
22.39651,71.41117,138.3748,178.4372,203.5679,STAR,F9
137.2805,339.3425,578.5702,695.946,761.8381,STAR,F9
609.6076,1345.334,2255.031,2736.832,3021.094,STAR,F9
20.55054,58.45689,104.7574,127.7168,137.373,STAR,F9
61.60831,173.6709,322.3536,405.8865,451.9931,STAR,F9
49.01702,146.1868,266.6198,329.4022,367.0967,STAR,F9
9.737288,35.22416,68.74229,86.27973,98.03767,STAR,K1
52.09933,170.2777,323.9203,406.4996,457.737,STAR,F9
15.39211,43.68887,79.22294,98.67733,111.358,STAR,F9
35.48847,94.82751,175.8696,222.2273,252.5372,STAR,F9
48.12731,134.7536,249.5502,317.169,361.5366,STAR,F9
71.99422,149.5139,245.8603,296.2429,323.1056,STAR,G2
90.89686,175.4135,311.28,401.2514,457.3496,STAR,F2
300.4307,1017.786,1952.476,2466.183,2812.161,STAR,F9
19.05708,52.53071,98.8505,125.1682,138.9982,STAR,F9
11.22557,31.63829,59.8215,76.64169,84.64191,STAR,F9
