u,g,r,i,z,class,subclass
19.25848,19.68172,20.02246,20.22105,20.01458,STAR,M4
20.29206,19.84592,19.97989,20.11746,20.26549,STAR,WD
20.69764,20.22798,20.33457,20.5473,21.08621,STAR,WD
20.57526,20.31236,20.43979,20.70551,20.89476,STAR,WD
18.54926,18.16858,18.36798,18.58708,18.84492,STAR,WD
20.01167,19.6231,19.74959,19.55174,19.20279,STAR,WD
20.8303,20.58212,20.84113,21.0615,21.04167,STAR,WD
14.77339,14.93101,15.27946,15.51359,15.7062,STAR,A0p
20.33429,20.00599,20.31944,20.57345,20.9277,STAR,WD
18.81746,19.2743,19.82195,20.20724,20.46278,STAR,L9
20.77344,20.3989,20.63936,20.86759,21.16594,STAR,WD
20.48893,20.34551,20.6465,20.90338,21.19293,STAR,WD
20.45162,19.9414,20.23067,20.50172,20.77569,STAR,WD
17.4747,17.55817,17.8597,18.15883,18.43644,STAR,OB
18.47174,18.51105,18.84064,19.13055,19.42568,STAR,OB
20.12969,20.27434,20.71825,21.08513,21.42472,STAR,A0p
14.17317,14.22793,14.59227,14.8683,15.10262,STAR,B6
14.89924,15.1814,15.64261,15.9476,16.21701,STAR,B9
20.33305,20.41129,20.61218,20.80692,20.93109,STAR,B9
18.69599,18.84499,19.04469,19.27234,19.41853,STAR,B9
19.99528,20.09969,20.31057,20.52733,20.56247,STAR,WD
16.39781,16.43662,16.72411,16.95848,17.21772,STAR,OB
17.06493,17.0948,17.47933,17.79558,18.07541,STAR,A0p
19.64015,19.26865,19.41893,19.53275,19.76361,STAR,WD
18.45713,18.22685,18.55236,18.83863,19.08462,STAR,WD
19.59035,24.9443,24.80732,23.95362,18.7817,STAR,WD
19.17541,19.51797,19.9605,20.26865,20.41276,STAR,B9
19.63981,19.30628,19.57487,19.77442,19.9005,STAR,WD
19.41513,19.25487,19.63504,19.91255,20.14914,STAR,WD
20.1363,19.77089,20.03799,20.2583,20.50538,STAR,WD
17.86519,15.63406,14.81884,14.56794,14.42831,STAR,K5
20.30517,18.97121,18.43651,18.20839,18.13791,STAR,F9
19.3855,19.60564,19.8981,20.12735,20.48936,STAR,OB
21.41263,18.86678,17.71696,17.27885,17.01121,STAR,K5
19.21494,18.87856,19.1195,19.38847,19.65311,STAR,WD
20.07217,19.98395,20.20993,20.40594,20.9884,STAR,WD
21.5442,19.95899,19.2528,18.94172,18.75853,STAR,K3
20.18966,20.23793,20.49495,20.70941,20.63913,STAR,OB
19.17764,19.09521,19.43034,19.68153,19.9137,STAR,WD
20.3807,20.54958,20.99846,21.21663,21.20205,STAR,WD
19.35839,19.18361,19.49167,19.74101,20.20482,STAR,WD
18.09093,18.39613,18.84135,19.1836,19.58933,STAR,WD
19.89587,20.15205,20.60863,20.95514,21.65106,STAR,WD
20.28237,19.87581,20.11479,21.80813,21.02977,STAR,WD
20.2622,19.64412,19.72978,19.90389,19.93699,STAR,WD
19.80145,19.44113,19.76017,19.98014,20.35563,STAR,WD
19.40802,19.39395,19.77631,19.9796,20.49611,STAR,WD
18.09312,17.65291,17.78159,17.97632,18.21417,STAR,WD
16.72139,16.44901,16.79825,17.06759,17.31701,STAR,A0p
19.85214,19.98799,20.46585,21.29749,20.98397,STAR,WD
17.51925,17.19524,17.429,17.67752,17.96004,STAR,WD
17.31416,16.7457,17.09038,17.36228,17.54482,STAR,A0p
18.66625,18.46923,18.73622,18.95591,19.13177,STAR,WD
18.86804,18.71898,19.07404,19.34294,19.59295,STAR,WD
19.25768,19.44471,19.86957,20.20203,20.40135,STAR,WD
19.73577,19.35929,19.61775,19.85184,20.19839,STAR,WD
18.7344,18.90963,19.34725,19.64925,19.93733,STAR,WD
19.95628,18.99007,18.73714,18.63017,18.64256,STAR,A0
17.06489,17.54877,18.12632,18.52626,18.94808,STAR,O
18.69335,18.82962,19.22558,19.57175,19.86835,STAR,WD
19.82514,19.44036,19.66336,19.88286,20.08386,STAR,WD
18.8138,18.87376,19.06726,19.25656,19.5327,STAR,OB
16.59324,16.72147,17.24371,17.56732,17.88673,STAR,A0
18.61968,18.82506,19.19816,19.464,19.79796,STAR,OB
18.74314,18.28415,18.1723,18.19897,18.25049,STAR,CV
19.51502,19.10283,19.2322,19.44241,19.5555,STAR,WD
19.00093,19.32699,19.68596,20.01672,20.54613,STAR,O
18.53254,18.63336,18.89475,19.21222,19.4979,STAR,A0p
20.76166,18.4283,17.38063,17.0026,16.80367,STAR,K5
20.06651,19.74167,19.97757,20.25319,20.46929,STAR,A0p
20.30223,20.2857,20.48028,20.96542,21.10052,STAR,WD
21.10451,19.40448,18.66441,18.36597,18.22371,STAR,K1
20.80287,19.69351,19.15312,18.94602,18.83062,STAR,G2
18.7,18.37851,18.59046,18.76509,19.03406,STAR,WDmagnetic
19.67272,19.39498,19.63262,19.83341,20.21757,STAR,WD
19.79924,19.66527,19.95531,19.97283,19.96798,STAR,WD
19.19556,19.28284,19.57918,19.83075,20.09985,STAR,OB
20.037,19.98901,20.33501,20.60534,20.80598,STAR,WD
20.32715,20.2635,20.64803,20.92234,21.24917,STAR,WD
17.87658,17.76575,18.13826,18.47562,18.81426,STAR,WD
20.53209,20.27526,20.60694,20.88255,20.92401,STAR,OB
19.00864,19.1968,19.60698,19.99099,20.13586,STAR,WD
19.63569,19.49148,19.74724,20.06316,20.29501,STAR,WD
18.68045,18.54334,18.88987,19.11029,19.50412,STAR,WD
20.27207,20.29964,20.66929,21.01036,21.83603,STAR,WD
19.60742,19.301,19.56802,19.74586,19.9947,STAR,WD
19.26285,18.87942,19.16302,19.45905,19.79452,STAR,WD
19.67708,19.52114,19.91608,20.17818,20.69215,STAR,WD
17.57053,17.94496,18.45083,18.7631,19.13097,STAR,B9
19.67059,19.32906,19.65844,19.92371,20.25621,STAR,WD
20.32846,19.76778,19.98395,20.15894,20.35243,STAR,WD
19.87748,19.54923,19.7588,19.99601,20.03247,STAR,WD
17.8734,18.15711,18.63202,18.96779,19.24562,STAR,B9
20.05052,19.69907,19.96279,20.18274,20.56688,STAR,WD
19.67267,19.41153,19.58935,19.81485,20.11534,STAR,WD
20.20472,19.96769,20.25593,20.44177,20.57713,STAR,WD
18.7974,18.81509,19.09017,19.33271,19.75109,STAR,OB
19.92578,19.66858,19.91798,20.13816,20.22075,STAR,WD
20.06882,19.65391,19.92295,20.10549,20.26617,STAR,WD
19.58174,19.48766,19.79606,20.05833,20.23351,STAR,WD
19.20288,19.34766,19.74094,19.99946,20.44743,STAR,WD
20.40197,20.09178,20.3212,20.08497,19.52748,STAR,T2
18.63186,18.59906,19.0157,19.36103,19.59864,STAR,WD
20.37593,20.27586,20.63369,20.99335,21.2922,STAR,WD
20.36179,20.026,20.25276,20.39894,20.60754,STAR,WD
19.78737,19.83201,20.12021,20.3171,20.46886,STAR,WD
17.93123,17.98849,18.37511,18.64214,18.80367,STAR,A0p
19.9148,19.55961,19.81105,20.01985,20.14519,STAR,WD
19.03235,18.83679,19.12358,19.34031,19.68353,STAR,A0p
19.40564,19.00555,19.21393,19.43823,19.62408,STAR,WD
18.13675,16.95987,16.55333,16.39322,16.35034,STAR,F9
20.65623,19.23333,18.65643,18.42193,18.30385,STAR,K1
16.82133,17.08014,17.50115,17.54144,17.36432,STAR,WD
17.38179,17.46181,17.83315,18.12737,18.36231,STAR,A0p
23.1153,20.77243,19.39846,18.75064,18.2548,STAR,K5
20.06533,20.03035,20.34628,20.65358,21.26413,STAR,WD
18.17681,17.76358,17.97089,18.14639,18.34169,STAR,WD
16.97578,16.58434,16.83756,17.06373,17.31636,STAR,WD
19.39146,19.44099,19.71325,20.01266,20.25041,STAR,OB
18.62423,17.26943,16.80381,16.62758,16.59429,STAR,G2
14.68795,14.84331,15.30475,15.6268,15.94906,STAR,B9
20.36423,20.16451,20.46436,20.7763,20.4828,STAR,WD
16.27722,15.93323,16.25229,16.48831,16.7094,STAR,A0p
18.85081,18.98159,19.32693,19.52017,19.7428,STAR,OB
19.35452,18.98619,19.17497,19.3676,19.59133,STAR,WD
19.55486,19.38416,19.76179,20.05087,20.15097,STAR,B9
20.21653,19.95063,20.26702,20.48419,21.04934,STAR,WD
18.13909,18.24702,18.63866,18.93637,19.20292,STAR,WD
18.70225,18.42654,18.69377,18.89519,19.23905,STAR,WD
20.03354,20.0048,20.32067,20.56469,20.46579,STAR,WD
16.85734,15.63079,15.16776,14.97951,14.88693,STAR,F5
20.39261,19.9637,20.15915,20.34226,20.68259,STAR,WD
17.52756,17.34113,17.65011,17.91578,18.18508,STAR,WD
19.00503,18.55339,18.77123,18.9526,19.18489,STAR,WD
19.58155,19.19334,19.34123,19.54539,19.69886,STAR,WD
20.54198,20.34261,20.60995,20.7677,20.80359,STAR,WD
20.5559,20.31343,20.61296,20.89002,21.35661,STAR,WD
19.11402,18.98875,19.0981,19.27748,19.40604,STAR,OB
17.78699,16.47856,15.9963,15.82051,15.75128,STAR,F9
19.17119,19.11933,19.42756,19.70334,19.81398,STAR,A0p
18.37568,18.71268,19.10637,19.40634,19.6357,STAR,B9
18.95654,18.77946,19.10655,19.3743,19.62434,STAR,A0
19.09554,19.18011,19.49482,19.69933,20.03111,STAR,WD
19.90368,18.44551,17.66488,17.34583,17.14339,STAR,F9
16.27511,16.65207,17.17383,17.52803,17.88255,STAR,WD
18.53096,18.2727,18.56646,18.86862,19.18065,STAR,WD
18.78498,18.83746,19.13046,19.40593,19.64327,STAR,OB
18.38442,18.44767,18.78575,19.01771,19.35185,STAR,OB
19.72926,19.36469,19.55561,19.77475,20.04778,STAR,WD
19.92713,19.44626,19.68582,19.92265,20.21653,STAR,WD
19.50534,19.13494,19.41363,19.64497,19.89077,STAR,WD
18.70659,18.77391,19.23245,19.56779,19.87583,STAR,B9
19.4716,19.26308,19.63531,19.89536,20.423,STAR,WD
20.60708,20.26005,20.61437,20.82327,21.05482,STAR,WD
19.60442,19.12967,19.32558,19.52552,19.75881,STAR,WD
18.94333,19.14881,19.55138,19.71903,19.82718,STAR,WD
18.72834,18.59026,18.89471,19.1408,19.35242,STAR,WD
19.35771,19.38947,19.79969,20.1618,20.56463,STAR,WD
16.99552,17.08465,17.37885,17.64534,17.88383,STAR,OB
19.85915,19.91721,20.23997,20.56939,20.96604,STAR,OB
19.54676,19.23443,19.49886,19.71373,19.79756,STAR,WD
19.89495,19.45487,19.75479,19.91589,20.09606,STAR,WD
19.34666,18.99594,19.27566,19.51785,19.59053,STAR,WD
18.21782,18.26624,18.52267,18.75922,18.94952,STAR,OB
16.69252,17.10248,17.66086,18.04334,18.45789,STAR,B9
18.76047,18.9414,19.35239,19.6017,19.82555,STAR,WD
18.8254,19.04726,19.45558,19.74692,20.07956,STAR,WD
15.92506,15.95986,16.13108,16.21596,16.259,STAR,A0
20.26396,19.23119,18.9524,18.8509,18.7872,STAR,F5
19.8585,17.46321,16.45615,16.08057,15.88145,STAR,K5
19.03055,18.37494,18.18573,18.11598,18.17145,STAR,CV
20.46982,19.41114,19.03289,18.90612,18.89392,STAR,G0
20.6977,19.53459,19.22973,19.10016,19.00425,STAR,F2
16.38104,16.19615,16.57483,16.84378,17.09177,STAR,A0p
19.31508,19.45844,19.85834,20.17357,20.45163,STAR,WD
19.239,19.34276,19.62878,19.82236,20.13253,STAR,OB
19.78488,19.22533,19.03815,18.98891,18.98592,STAR,CV
18.98296,19.08281,19.49393,19.80264,20.32168,STAR,WD
19.3694,19.49385,19.89314,20.22806,20.54047,STAR,WD
20.39148,20.21862,20.5512,20.88935,21.11229,STAR,WD
16.98347,16.52023,16.82552,17.03931,17.20191,STAR,A0
19.84079,19.50983,19.7225,19.92517,20.1496,STAR,WD
19.75393,19.60922,19.86996,20.16121,20.41559,STAR,WD
20.86544,19.64301,19.25324,19.13379,19.08245,STAR,G0
16.38924,16.22877,16.59231,16.85869,17.15839,STAR,WD
20.64641,19.61648,19.32095,19.24789,19.1724,STAR,F5
14.85452,15.32983,15.87878,16.24122,16.58708,STAR,O
19.76003,19.34314,19.58549,19.83761,19.96902,STAR,WD
19.06958,18.82108,19.0654,19.26256,19.56026,STAR,WD
20.02269,19.09853,18.85263,18.83783,18.77875,STAR,F5
19.61866,19.39399,19.6908,20.00456,20.1027,STAR,WD
19.7791,19.29429,19.21096,19.22591,19.32015,STAR,CV
18.45239,18.65341,19.09673,19.45562,19.6741,STAR,WD
17.72484,17.88547,18.18562,18.45962,18.76566,STAR,OB
16.264,16.64495,17.17496,17.55072,17.89926,STAR,WD
17.62516,17.68082,17.99183,18.23108,18.49357,STAR,OB
20.17256,19.28761,19.00313,18.90674,18.88299,STAR,A0
16.02069,16.13901,16.44889,16.72707,16.96984,STAR,OB
19.5679,19.26478,19.4576,19.63358,19.93397,STAR,WD
18.03105,18.00396,18.18324,18.3473,18.52755,STAR,OB
19.17195,18.99538,19.27188,19.55386,19.63935,STAR,WD
20.20374,19.99292,20.53173,24.36115,22.82706,STAR,M1
19.73195,19.3616,19.59141,19.86843,20.23344,STAR,WD
19.83114,19.72105,20.01196,20.22671,20.50583,STAR,WD
18.5343,18.17331,18.39742,18.63321,18.8185,STAR,WD
17.18903,17.07236,17.39271,17.65593,17.93775,STAR,WD
18.77839,18.82434,19.14181,19.4515,19.88258,STAR,OB
19.81823,19.44319,19.67829,19.86588,20.0771,STAR,WD
20.3602,20.39162,20.77519,20.95805,21.34378,STAR,WD
19.41769,19.44551,19.80944,20.11217,20.25564,STAR,OB
16.90035,16.75242,17.1181,17.40358,17.71907,STAR,WD
20.39534,20.26129,20.57686,21.00567,21.33617,STAR,WD
19.92967,19.96593,20.28349,20.44668,21.13766,STAR,OB
19.5402,19.28354,19.43093,18.87571,18.19234,STAR,M5
20.26227,19.90792,20.14238,20.36217,20.39103,STAR,WD
17.71955,17.82464,18.12921,18.21522,17.9876,STAR,OB
20.24051,19.85615,20.1057,20.26264,20.59931,STAR,WD
22.16006,21.42585,21.23201,21.20037,21.48453,STAR,WD
18.8925,19.1853,19.61795,20.04464,20.30523,STAR,O
20.42252,20.35649,20.72878,21.01866,21.24351,STAR,WD
20.42608,20.17106,20.50591,20.85479,21.43748,STAR,WD
18.84007,18.52827,18.78039,18.98585,19.13871,STAR,WD
20.74616,20.2779,20.5633,20.80066,21.22686,STAR,WD
16.96252,17.07458,17.5296,17.86415,18.14753,STAR,WD
19.68964,19.55905,19.84196,19.47376,19.09362,STAR,WD
20.01376,19.9692,20.31978,20.68547,21.12314,STAR,WD
19.32581,19.26783,19.67848,19.98926,20.34726,STAR,WD
18.08454,17.99171,18.40412,18.73243,18.93255,STAR,A0
18.58673,18.30767,18.60679,18.90812,19.36198,STAR,WD
18.12662,17.63853,17.83804,18.03089,18.577,STAR,WD
17.79014,17.41828,17.65784,17.87648,18.14891,STAR,WD
16.84858,16.34455,16.55352,16.74381,16.89713,STAR,A0p
20.53378,20.36178,20.78078,21.0242,21.04545,STAR,WD
17.75454,18.03499,18.55449,18.89181,19.22937,STAR,B9
19.43004,19.18854,19.52274,19.77571,20.03417,STAR,WD
19.77754,18.68132,18.30315,18.18173,18.09196,STAR,F5
21.55353,19.23314,18.01515,17.48164,17.20543,STAR,K7
19.10374,17.44502,16.77007,16.48028,16.33313,STAR,F9
20.48866,20.30853,20.58174,20.72002,21.39093,STAR,WD
20.59968,20.26992,20.46065,20.58482,20.4566,STAR,WD
20.35701,20.30647,20.61529,20.94306,21.3594,STAR,WD
18.83347,17.69295,17.2773,17.13594,17.04587,STAR,F9
19.59887,19.24115,19.38877,19.39645,19.23746,STAR,WD
19.84734,18.32541,17.69435,17.458,17.33549,STAR,F9
19.79099,19.33419,19.48354,19.613,19.6905,STAR,WD
17.21196,16.79322,17.12975,17.36707,17.60574,STAR,A0p
19.74512,19.72258,19.93867,20.1228,20.18633,STAR,OB
19.53194,19.62872,19.93377,20.18934,20.25038,STAR,OB
19.24806,19.22911,19.66723,19.89931,20.15897,STAR,WD
20.05964,19.61357,19.81791,20.01432,20.10274,STAR,WD
18.27901,18.08509,18.28181,18.46149,18.68841,STAR,WD
19.53708,19.46821,19.90409,20.13428,20.3383,STAR,B6
17.58259,17.67975,18.00284,18.28394,18.52543,STAR,OB
19.81053,19.49944,19.77997,20.0353,20.15681,STAR,WD
18.69431,18.23495,18.50726,18.74949,19.07155,STAR,WD
18.80663,18.3431,18.61578,18.81391,19.16783,STAR,WD
19.71164,19.38007,19.65165,19.88854,20.11739,STAR,WD
19.62144,19.27179,19.48466,19.62686,19.76431,STAR,WD
19.93617,19.47871,19.75422,20.06119,20.21754,STAR,WD
19.88708,19.45388,19.67911,19.91677,20.23785,STAR,WD
19.24163,19.27826,19.59027,19.84912,20.19504,STAR,OB
18.6514,18.83622,19.24553,19.39901,19.4416,STAR,WD
19.19747,18.79558,19.07008,19.27794,19.73915,STAR,WD
19.84763,19.42426,19.59249,19.78939,19.8968,STAR,WD
19.01486,19.19435,19.68715,20.00197,20.2984,STAR,A0p
20.6869,20.24541,20.43708,20.68424,20.74137,STAR,WD
19.46114,19.69628,20.17875,20.43032,20.71745,STAR,WD
20.14856,19.56633,19.80666,20.18838,20.62503,STAR,WD
20.19629,19.94289,20.21986,20.52477,20.89352,STAR,WD
20.08043,19.94281,20.2261,20.46817,20.50033,STAR,WDmagnetic
18.017,17.63939,17.89972,18.09874,18.34701,STAR,WD
19.7383,19.33786,19.5767,19.81671,20.22197,STAR,WD
17.48564,17.25405,17.59464,17.70279,17.88152,STAR,A0
19.42733,18.88611,18.69028,18.59803,18.66927,STAR,CV
19.55339,19.40809,19.59184,19.75314,19.97019,STAR,OB
18.09757,18.11847,18.55829,18.83952,19.1061,STAR,B6
19.52534,19.12669,19.3887,19.58566,19.82477,STAR,WD
18.15091,18.66762,19.14958,19.54784,19.91297,STAR,L9
18.62171,19.04405,19.5205,19.94012,20.18015,STAR,WD
19.49919,19.54762,19.92543,20.27349,20.36953,STAR,WD
19.55481,19.49157,19.70602,19.91436,20.39168,STAR,T2
19.2343,19.12227,19.40909,19.70783,19.91804,STAR,WD
19.53266,19.07807,19.22989,19.43003,19.60129,STAR,WD
18.32326,18.30506,18.51137,18.72595,18.93978,STAR,OB
19.49505,19.0771,19.03735,19.1031,19.26518,STAR,WD
18.83503,18.93406,19.28242,19.53796,19.7853,STAR,OB
19.72644,19.20924,19.41705,19.62595,19.86451,STAR,WD
19.36367,18.9341,18.87547,18.86894,18.90832,STAR,WD
20.10298,20.1688,20.53565,20.9642,20.81255,STAR,WD
19.10235,18.75036,18.94295,19.12332,19.53835,STAR,WD
18.96089,19.39874,19.92891,20.31655,20.64467,STAR,O
19.22512,19.41966,19.82598,19.91943,19.91038,STAR,WD
15.53551,15.20185,15.56525,15.82648,16.06325,STAR,A0p
17.51956,17.51259,17.91428,18.22922,18.53003,STAR,WD
19.46307,19.19587,19.44839,19.69795,20.33641,STAR,WD
20.41221,19.56725,19.26291,19.15549,19.10706,STAR,G2
18.65864,18.15732,18.14181,17.65864,17.08041,STAR,WD
18.5179,18.42879,18.79901,19.10123,19.22341,STAR,WD
19.51671,19.38122,19.53567,19.62556,19.83451,STAR,CV
20.15173,19.81521,19.99684,20.16233,20.6311,STAR,WD
20.70392,20.72235,20.75941,20.8451,20.98263,STAR,O
17.95481,17.92852,18.21887,18.41609,18.42198,STAR,WD
20.23531,19.87882,19.68128,19.62351,19.81923,STAR,CV
22.08117,21.38242,21.16527,21.16581,21.1318,STAR,WD
17.33826,17.27875,17.6097,17.89676,18.17797,STAR,WD
18.95524,19.13076,19.58371,20.33839,21.51997,STAR,K7
16.82963,16.88741,17.2735,17.58834,17.85155,STAR,WD
15.2238,14.7808,14.95507,15.11341,15.33616,STAR,WD
18.73989,18.80624,19.09858,19.37193,19.9148,STAR,OB
19.69893,19.4224,19.70994,19.95722,20.19603,STAR,WD
19.7779,19.40244,19.61503,19.77265,20.16851,STAR,WD
19.22042,19.47097,19.87306,19.85306,19.64158,STAR,WD
18.03685,18.11165,18.40373,18.73884,18.94138,STAR,OB
20.40209,19.51521,19.22736,19.0328,22.82735,STAR,A0
19.47235,19.25773,19.4952,19.82477,19.99466,STAR,WD
19.47143,19.34093,19.65298,19.9126,20.02433,STAR,WD
19.54902,19.75364,20.23054,20.52675,20.77379,STAR,WD
16.11248,16.52316,17.07348,17.34104,17.67031,STAR,B9
18.00194,18.44386,18.90471,19.17211,19.25039,STAR,WD
18.08017,18.12801,18.49009,18.77316,19.12658,STAR,WD
20.33764,20.42517,20.68856,20.96641,21.38933,STAR,WD
18.78803,18.88555,19.21998,19.45579,19.55304,STAR,OB
21.00917,21.02993,21.08243,21.25836,22.15309,STAR,L5.5
19.69438,19.1822,19.12252,19.25636,19.40422,STAR,WD
18.10106,18.08064,18.50494,18.81018,19.01156,STAR,WD
19.22412,18.6511,18.92906,19.17308,19.35656,STAR,A0
14.8372,14.26357,14.60887,14.85603,15.04203,STAR,A0p
20.71256,19.6513,19.30332,19.22417,19.2091,STAR,F5
20.55237,20.33189,20.47888,20.60872,20.68885,STAR,WD
20.32986,19.60508,19.26787,19.17125,19.06478,STAR,CV
18.71984,18.18463,18.21169,18.26406,18.38615,STAR,WD
20.88367,20.53085,20.68113,20.81227,20.63215,STAR,WD
19.37833,19.10641,19.36002,19.56139,19.91275,STAR,WD
18.45261,18.52873,18.91105,19.21138,19.59092,STAR,WD
19.08502,18.80731,18.94399,18.97714,18.90286,STAR,L9
18.19074,18.42473,18.83075,19.15092,19.49058,STAR,WD
20.12185,19.83942,20.16547,20.23181,20.50928,STAR,WD
19.62989,19.20115,19.37954,19.65027,19.816,STAR,WD
20.1774,20.10236,20.56655,24.36084,21.7249,STAR,K1
19.36749,19.31781,19.59233,19.98262,20.22652,STAR,WD
18.89533,19.27353,19.81203,20.26015,20.84688,STAR,B9
19.68653,19.52394,19.81976,20.07379,20.15012,STAR,WD
20.53913,20.18523,20.43228,20.70853,21.01162,STAR,WD
19.02546,19.59559,19.99301,20.55635,21.8948,STAR,K5
20.26057,20.05443,20.29984,20.54436,20.65593,STAR,WD
19.75533,20.00654,20.3818,20.82087,21.26069,STAR,WD
20.4537,20.11284,20.33636,20.53518,20.95086,STAR,WD
20.79931,20.43518,20.54166,20.72172,20.79102,STAR,WD
20.65067,20.42909,20.53307,20.61902,20.94951,STAR,OB
21.09532,20.5947,20.717,20.92439,20.99345,STAR,WD
21.07333,20.67589,20.75019,20.77543,21.25574,STAR,WDmagnetic
19.95566,19.86529,20.14185,20.37165,20.56779,STAR,WD
19.66971,19.36503,19.64043,19.79899,19.75103,STAR,WD
18.30715,18.29863,18.68819,18.99206,19.31539,STAR,WD
19.19904,19.12763,19.4479,19.75056,20.12189,STAR,WD
20.59801,20.42101,20.67483,20.92434,21.0719,STAR,WD
19.01225,18.77398,19.05197,19.27475,19.40602,STAR,WD
19.84181,19.89516,20.39768,20.52557,22.01782,STAR,A0p
19.71127,19.40387,19.67765,19.93665,20.07245,STAR,WD
17.36248,16.96737,17.12581,17.31738,17.50043,STAR,WD
17.38143,17.4772,17.88664,18.20849,18.498,STAR,WD
19.52287,19.68298,20.05836,20.35544,20.62373,STAR,OB
18.5776,18.16562,18.4041,18.6097,18.85017,STAR,WD
20.03022,20.01036,20.41599,20.78019,21.28237,STAR,WD
19.93186,19.86802,20.04499,20.26394,20.35854,STAR,L5.5
16.71474,16.99932,17.42036,17.7374,18.03023,STAR,B9
15.89084,15.39101,15.67475,15.87724,16.07375,STAR,A0p
17.81529,18.06215,18.52494,18.85978,19.17739,STAR,WD
20.09075,19.73931,19.99107,20.1462,20.19493,STAR,WD
18.44123,18.53724,18.91552,19.16479,19.47861,STAR,OB
19.65189,19.28472,19.54412,19.8379,20.04782,STAR,WD
20.19755,20.09247,20.48516,20.67286,20.67056,STAR,WD
19.20037,19.31627,19.57243,19.85415,20.02645,STAR,OB
18.90479,18.53219,18.81543,19.1295,19.34972,STAR,WD
20.31184,20.01992,20.28385,20.50608,20.69004,STAR,WD
20.36015,20.41227,20.74377,21.06753,22.72172,STAR,WD
16.00535,16.33058,16.82832,17.19751,17.56218,STAR,WD
18.90269,18.90109,19.09943,19.31679,19.4579,STAR,OB
18.68388,18.14174,18.3725,18.51504,18.52086,STAR,WD
19.14059,18.79382,19.11287,19.30252,19.65255,STAR,WD
19.77239,19.30634,19.47896,19.68559,19.90594,STAR,WD
20.31057,20.30586,20.64499,21.07304,20.98162,STAR,OB
20.07269,19.75756,20.12441,20.33706,20.65471,STAR,WD
17.74315,17.39808,17.67619,17.88611,18.21749,STAR,WD
17.10781,16.5146,16.83747,17.08167,17.26184,STAR,A0
20.01909,20.25373,20.52763,20.74354,21.04192,STAR,O
18.27703,18.62758,19.19454,19.58877,20.04755,STAR,WD
19.94668,17.40917,16.20525,15.80988,15.6011,STAR,K5
19.812,19.81323,20.05212,20.30082,20.42946,STAR,OB
18.74727,18.80642,19.173,19.50349,19.84808,STAR,OB
14.96971,15.24673,15.76658,16.10746,16.43955,STAR,B9
18.7116,19.03752,19.57843,19.88501,20.1984,STAR,WD
20.85063,20.31202,20.60972,20.7446,20.73021,STAR,WD
19.94271,20.00463,20.31441,20.57105,20.77372,STAR,OB
17.77125,17.6618,18.18227,18.71355,19.09495,STAR,WD
17.71127,17.62,17.98472,18.25901,18.56655,STAR,WD
20.23906,19.95408,20.14926,20.28018,20.44668,STAR,WD
19.1991,19.22472,19.57821,19.85688,20.05679,STAR,OB
19.25941,18.97305,19.2142,19.47446,19.80313,STAR,WD
19.14859,19.29385,19.67971,20.06211,20.31796,STAR,WD
21.23464,19.59236,18.86258,18.83655,18.8144,STAR,F9
23.10355,20.4274,19.16757,18.62885,18.34888,STAR,K7
19.31101,18.16415,17.74995,17.60372,17.57007,STAR,G2
19.41031,19.40672,19.67258,19.89396,19.99874,STAR,OB
19.94339,19.94523,20.31494,20.69929,21.16777,STAR,WD
19.17002,19.04954,19.33471,19.55689,19.85366,STAR,WD
19.5449,19.40117,19.73335,19.98646,20.15944,STAR,WD
16.97547,16.58208,16.81417,17.01766,17.2582,STAR,WD
19.11565,19.1076,19.47416,19.78409,20.00912,STAR,WD
19.93015,19.4079,19.2952,19.25814,19.2914,STAR,CV
18.87497,18.95247,19.29875,19.60163,19.83247,STAR,OB
19.97568,20.03073,20.36836,20.63509,20.63774,STAR,OB
19.82722,19.41776,19.34238,19.38458,19.608,STAR,WD
19.1573,19.30413,19.76752,20.20412,20.48674,STAR,B6
19.41488,18.83438,18.64678,18.59059,18.52983,STAR,CV
20.30925,19.33172,19.07961,18.99844,19.06217,STAR,F5
18.50013,18.09784,18.35439,18.59307,18.84939,STAR,WD
18.42536,18.02955,18.27939,18.52427,18.75785,STAR,WD
19.44088,19.16962,19.40797,19.66644,19.96111,STAR,WD
19.36121,19.40738,19.77718,20.09383,20.46502,STAR,WD
