spectroFlux_u,spectroFlux_g,spectroFlux_r,spectroFlux_i,spectroFlux_z,class,subclass
18.92862,15.52616,11.2985,8.889587,6.744991,STAR,WD
49.96838,45.02186,34.86415,28.676,24.37698,STAR,OB
247.9654,260.8699,256.8014,243.0101,237.7054,STAR,A0p
294.6915,291.1241,224.8105,176.9846,142.7018,STAR,A0
22.03274,26.22865,21.36365,17.01497,15.02113,STAR,WD
34.86249,24.42118,16.47596,14.04532,13.06519,STAR,M0
17.82141,21.74886,18.47927,15.23035,13.91033,STAR,WD
181.9136,127.4334,78.99644,57.01982,45.29681,STAR,WD
13.24601,14.06714,12.72544,10.76548,8.008788,STAR,B6
9.123394,9.042878,6.245648,4.797626,3.433994,STAR,WD
7.720798,7.467254,5.678782,4.343239,3.640362,STAR,OB
6.711907,7.065749,4.977815,3.75738,2.818299,STAR,WD
863.1221,864.554,683.8638,536.5153,436.7277,STAR,OB
23.61103,25.96986,21.79092,18.29562,15.84497,STAR,A0
2.362741,3.315752,3.762449,3.860882,3.697093,STAR,WD
3.570458,4.18148,4.976737,5.860945,7.133519,STAR,M6
15.0935,17.49815,17.66349,16.12315,16.00164,STAR,A0
15.77288,19.19107,17.28169,14.68202,13.57051,STAR,WD
15.24011,12.97795,7.427486,4.385583,2.226178,STAR,WD
21.13529,16.33107,10.6951,8.000908,5.884991,STAR,WD
1226.598,1037.019,700.0636,508.8413,390.5573,STAR,O
7.440965,12.91897,19.02724,21.90112,23.96524,STAR,G0
4.622964,49.14338,154.6671,226.0236,267.3578,STAR,K5
295.3127,285.3517,191.7713,146.4562,115.7478,STAR,WD
463.6797,443.7083,347.8839,285.8813,242.3625,STAR,B6
8.898008,9.96119,7.618302,5.722401,4.972933,STAR,WD
8.37804,9.593368,7.160481,5.331972,2.924569,STAR,WD
37.85434,33.39273,25.0498,19.37158,13.22583,STAR,OB
4.974219,6.534207,4.861634,3.060794,1.529964,STAR,WD
18.37461,20.54324,23.23239,23.24451,22.22585,STAR,CV
21.08233,19.98445,14.16808,10.69384,8.680672,STAR,WD
10.49552,18.24878,26.57412,29.9011,31.74207,STAR,G2
1373.233,1387.749,1186.465,1031.878,968.9767,STAR,A0p
87.8653,81.39697,61.0182,48.35047,39.5186,STAR,OB
88.22273,107.8924,86.04867,70.13013,52.78351,STAR,WD
35.70148,32.17769,28.13194,24.26561,20.96965,STAR,L2
15.06286,13.37847,8.092274,5.020279,3.009865,STAR,OB
16.24045,14.81428,9.185796,6.192514,3.637498,STAR,OB
12.72532,14.38219,11.52869,9.313846,8.337311,STAR,WD
18.66569,24.08991,19.73518,16.20252,14.27925,STAR,WD
11.77008,45.06075,91.5222,117.3202,133.2053,STAR,K3
25.14992,185.0389,607.2637,954.2085,1206.445,STAR,K7
32.28093,25.09948,15.05628,11.27387,8.122205,STAR,A0p
34.76933,38.75638,26.38037,20.13264,15.31949,STAR,A0
28.4903,28.90824,25.25327,22.49694,20.30838,STAR,A0
33.69183,31.08666,21.11316,15.08079,11.44979,STAR,WD
51.29494,45.56044,31.65464,24.0661,19.11201,STAR,WD
94.51274,82.8551,66.17159,57.05615,51.16787,STAR,OB
27.85912,25.00298,16.97659,12.2771,8.548926,STAR,WD
104.8285,154.8938,135.082,135.0871,72.1429,STAR,WD
9.259164,8.515828,5.871144,4.172082,2.728834,STAR,WD
41.41749,49.92202,38.3468,30.22948,24.71513,STAR,WD
10.198,8.144143,4.401744,2.71855,1.336612,STAR,WD
19.81165,18.95953,13.54805,10.30168,8.143809,STAR,OB
10.52122,13.88947,10.74277,8.290056,4.949059,STAR,WD
363.3077,553.1902,697.0377,729.8776,716.6506,STAR,F5
5.072482,6.223619,5.688093,5.2746,4.827612,STAR,WD
51.75274,58.81361,64.89543,64.03015,66.06847,STAR,B9
15.47548,24.64426,26.8104,25.60718,24.35036,STAR,WD
708.6342,545.4714,348.1212,248.6714,193.6603,STAR,WD
14.84126,20.97395,27.78097,29.67336,31.08198,STAR,CV
9.352788,8.169963,4.6761,2.6828,1.312225,STAR,A0
14.99881,17.23865,16.5312,28.8848,50.95443,STAR,M5
8.226914,9.006543,7.457185,5.925447,3.895128,STAR,OB
6.653175,7.205004,5.524039,4.184573,2.821101,STAR,WD
8.301455,10.32383,8.41006,6.306981,4.816412,STAR,WD
28.68512,21.24082,14.15339,10.59609,9.775052,STAR,O
17.24182,13.23987,9.89864,7.783584,5.430158,STAR,OB
59.12403,49.23452,31.37436,22.69763,16.50772,STAR,WD
15.0471,19.92131,20.7605,19.05382,18.48213,STAR,B6
64.80785,79.14648,61.12411,49.55128,36.60463,STAR,WD
118.2928,137.7552,107.5061,87.44485,79.65506,STAR,WD
17.58805,17.43071,12.49971,9.864264,8.793562,STAR,WD
115.6027,102.3476,74.96726,59.6116,51.00099,STAR,A0p
15.67584,17.5409,15.45812,12.58939,11.35857,STAR,M9
16.63759,21.77832,18.31497,15.40372,13.85797,STAR,WD
7.582402,6.505442,4.318682,2.931904,1.901909,STAR,A0p
86.28719,87.85886,58.29108,39.13772,23.09702,STAR,WD
22.28402,18.44008,13.84265,10.67798,9.110427,STAR,OB
23.6749,20.84701,15.70561,12.44513,10.34601,STAR,OB
28.49953,22.94181,14.86429,10.96853,8.064688,STAR,WD
18.0256,17.87929,13.09514,10.27725,9.156146,STAR,WD
24.52518,26.74728,20.26235,15.70599,13.76629,STAR,WD
64.62918,50.63679,34.80948,34.39932,40.8098,STAR,M5
14.04915,14.89184,10.99682,8.441547,5.604933,STAR,WD
77.5149,70.05564,49.9434,38.94513,30.43079,STAR,OB
23.78095,24.54551,18.95067,14.71603,10.32123,STAR,OB
29.90032,40.69212,32.67483,26.20591,20.86568,STAR,WD
238.117,266.5903,199.5845,154.1979,126.2123,STAR,WD
4.134654,3.206265,3.214538,3.471394,3.678082,STAR,CV
91.67097,110.2022,112.1914,107.5478,99.80837,STAR,CV
17.72825,23.89142,18.88925,15.22139,13.78428,STAR,WD
84.05037,81.54402,75.48177,71.55225,68.05273,STAR,A0
12.67653,15.23448,13.31338,12.15559,10.9609,STAR,WD
38.39309,43.35049,33.69167,26.79959,22.31437,STAR,WD
35.36306,34.90301,26.19265,20.26536,16.54064,STAR,OB
461.7265,396.4697,286.7367,227.9758,193.9512,STAR,A0p
17.93376,24.45135,19.94536,15.23424,11.60271,STAR,WD
58.51684,48.85902,33.42596,24.95203,20.19039,STAR,WD
15.29734,19.2737,15.32187,12.14132,10.96873,STAR,WD
155.1085,142.7585,102.9843,80.18654,64.50068,STAR,A0
919.5042,805.6451,624.9427,536.657,479.7131,STAR,A0p
11.65755,12.89176,10.12944,8.627849,7.389101,STAR,WD
19.86714,23.4094,18.50311,14.91684,12.16788,STAR,WD
57.56977,46.09817,29.2688,20.97168,14.46854,STAR,OB
20.03765,17.95154,13.39578,10.82541,10.12501,STAR,WD
9.843564,24.15631,52.41446,78.04769,101.4987,STAR,CV
111.4638,101.5237,64.83637,46.506,35.72174,STAR,B9
17.7266,17.38313,13.17401,10.58723,7.313483,STAR,OB
8.07953,7.190628,5.188687,3.82638,2.512538,STAR,OB
4.844064,6.25581,4.488737,3.113966,1.495055,STAR,WD
16.63695,15.86705,11.21725,9.423085,9.122858,STAR,WD
44.5541,81.59149,103.8154,111.9762,117.5268,STAR,A0
47.8715,51.52235,36.70562,27.24977,23.05449,STAR,WD
17.09743,20.70476,15.61236,13.19779,10.34936,STAR,WD
12.94698,16.66191,13.19812,10.45829,8.337366,STAR,WD
9.001962,12.39346,10.69209,9.154768,6.791362,STAR,WD
5.301696,6.648043,5.318006,4.441044,3.579767,STAR,WD
8.420514,7.842465,6.003642,4.751876,4.169298,STAR,OB
18.98817,14.62433,10.07041,7.741989,6.120045,STAR,L5.5
45.30254,42.66533,28.88387,20.30889,14.36047,STAR,WD
115.9778,94.11777,60.37799,43.15903,33.41827,STAR,B6
17.55411,18.65675,12.69733,8.543068,5.708285,STAR,WD
35.34631,42.07924,30.35222,24.50677,21.63186,STAR,WD
1903.389,1264.433,770.2863,555.7441,429.5417,STAR,O
8.94479,12.67413,10.59726,8.821527,7.102964,STAR,WD
13.27523,16.33059,12.81663,10.01701,8.084997,STAR,WD
22.53663,29.23375,21.80882,17.46845,14.08965,STAR,WD
66.52508,97.44246,87.39127,73.43826,62.55253,STAR,WD
68.48377,79.44994,63.5008,53.36586,44.77917,STAR,WD
13.21826,14.47404,10.40427,8.1585,6.690287,STAR,WD
83.68948,107.4622,85.52596,67.06004,43.80689,STAR,WD
67.32348,85.56655,74.45515,63.43115,50.47155,STAR,WD
284.3899,289.5472,243.3362,206.5381,189.7298,STAR,A0p
20.28845,25.2435,21.01634,17.20368,14.66157,STAR,WD
14.35464,19.18257,23.50799,25.45493,26.50101,STAR,F5
12.72282,10.57825,6.996339,5.007905,3.652743,STAR,B6
14.35821,17.58821,12.86506,9.373756,7.363942,STAR,WD
15.6871,18.39731,13.93941,11.94156,10.06616,STAR,WD
17.45743,21.02308,16.52656,12.56765,8.334886,STAR,WD
6.456604,6.781267,5.464113,5.460586,6.924138,STAR,WD
24.6825,32.36934,27.62946,23.45635,20.06542,STAR,WD
9.807714,15.4537,19.9641,23.17067,25.50147,STAR,WD
6.878846,6.951268,4.873224,3.071351,2.425107,STAR,WD
382.5935,293.5955,185.354,132.529,102.1665,STAR,WD
16.36381,19.48925,23.44526,23.9109,22.16358,STAR,CV
8.305506,8.758377,7.195207,5.999081,6.99786,STAR,WD
12.83884,17.69036,13.74515,12.25537,10.07528,STAR,WD
23.55915,29.87087,25.43334,21.15057,17.26713,STAR,WD
6.330544,7.576681,5.499746,3.677294,1.89504,STAR,WD
86.51114,81.56504,58.46242,43.85537,32.86852,STAR,WD
39.25018,43.22139,31.19174,23.40789,15.6642,STAR,WD
11.07001,15.12248,10.94397,7.173779,1.900269,STAR,WD
53.32392,54.82692,41.32895,31.72037,24.90932,STAR,WD
0.8400312,7.431757,20.86159,30.47193,37.29441,STAR,K5
111.7679,111.386,83.05758,65.25014,54.1718,STAR,WD
21.03148,27.13711,25.47663,23.19488,21.92922,STAR,WD
17.00414,22.946,18.26634,14.72585,11.72409,STAR,WD
34.93339,167.3624,354.9031,466.3611,533.601,STAR,K1
4.612087,17.11919,31.94372,39.66209,42.75779,STAR,F9
248.1087,863.4441,1526.261,1830.935,1969.443,STAR,F9
4.072054,14.26558,26.33951,34.14775,39.42634,STAR,G2
17.76131,25.22776,18.09298,12.01282,8.479381,STAR,WD
13.14276,17.96973,14.61994,10.75014,7.642693,STAR,WD
11.79196,15.97549,18.68478,19.4161,20.42814,STAR,CV
13.21786,16.68363,12.73137,9.521799,6.395887,STAR,WD
68.26573,67.95997,51.66802,40.84713,35.31739,STAR,A0
10.88728,11.83257,8.035161,7.310071,5.375622,STAR,WD
4.552598,6.48639,7.998074,15.74422,27.72904,STAR,M4
14.51449,11.28223,7.542234,5.997561,5.821226,STAR,OB
6.36856,8.119179,6.430467,5.16101,3.961771,STAR,WD
7.820416,8.485308,6.104025,4.306214,2.556224,STAR,WD
55.62214,47.55508,32.68523,24.24092,18.07691,STAR,OB
47.59052,48.71937,35.08489,27.0379,21.52962,STAR,WD
31.68586,42.32962,51.03187,56.59739,62.75473,STAR,CV
6.459741,8.352261,9.27706,9.059874,8.335175,STAR,WD
6.599755,8.239087,10.04977,10.50008,11.72467,STAR,OB
6.246291,7.676255,6.281165,5.489784,5.843168,STAR,WD
9.515353,9.733701,8.86039,8.050923,8.884387,STAR,OB
17.29796,22.99429,19.87852,16.94924,15.29072,STAR,WD
10.21261,14.81348,21.50711,24.94179,26.87515,STAR,F5
7.563054,13.19035,17.82994,20.17678,20.76364,STAR,F5
1.093511,1.038912,1.190497,1.319985,2.045927,STAR,T2
0.6270966,1.256742,1.248771,1.028171,0.980904,STAR,WD
1.212461,1.022659,0.6091468,0.459805,-0.05557485,STAR,T2
3.788768,4.993036,5.694706,6.351211,6.359413,STAR,CV
0.1772909,0.3377523,0.2416335,0.194604,0.04559386,STAR,L5
0.5262387,0.9411998,1.012703,1.258588,1.770583,STAR,T2
821.793,750.8458,578.6508,474.1492,407.8462,STAR,A0p
38.58101,28.23724,17.65286,12.67231,8.918414,STAR,WD
9.590351,10.45171,7.289013,4.639262,1.934771,STAR,WD
11.73947,15.09394,12.98787,10.54159,8.785863,STAR,WD
24.34942,26.19669,21.39044,17.58529,13.7671,STAR,WD
0.8943499,1.898844,2.416691,2.46412,2.487814,STAR,WD
13.64563,18.13047,17.03181,15.31074,14.30501,STAR,WD
19.49593,20.32141,14.85842,11.41682,7.854678,STAR,OB
98.3007,78.95373,51.84406,38.40614,29.59963,STAR,A0p
1.566513,13.94864,35.47842,48.49492,55.9005,STAR,Carbon_lines
19.88386,25.99824,22.43563,19.1839,16.16511,STAR,WD
14.71212,15.1005,11.47967,9.210828,9.38449,STAR,WD
16.32204,18.08394,16.22028,14.27425,14.23405,STAR,WD
21.60395,21.24665,16.50889,14.0178,10.68423,STAR,OB
34.75346,41.76373,33.65601,27.71869,21.84823,STAR,WD
11.72603,9.005844,5.80212,3.869189,2.123104,STAR,WD
22.60159,18.90181,12.82063,9.769092,8.505038,STAR,WD
89.63828,62.62094,38.56087,27.05515,20.13314,STAR,L9
48.65217,41.44917,29.48976,23.01449,19.34796,STAR,OB
13.17905,17.41384,20.91818,22.96609,26.41219,STAR,WD
15.95358,18.8927,14.66608,11.51576,9.064219,STAR,WD
26.33821,33.70741,44.41204,48.97774,48.93057,STAR,CV
34.18382,33.24327,25.35689,19.0074,14.67945,STAR,OB
25.51145,24.45749,17.16028,12.28101,9.571354,STAR,WD
17.65424,17.0214,11.67722,8.485133,5.864809,STAR,WD
34.1368,23.54762,14.10298,10.0845,7.26143,STAR,T2
16.57415,13.61386,9.633159,7.532219,5.647784,STAR,OB
27.84287,22.53789,17.25528,14.33662,11.01846,STAR,F5
21.0373,19.50101,13.60106,13.10959,15.2151,STAR,M4
623.0702,489.1133,328.9716,243.0666,189.3404,STAR,B9
13.05546,13.00179,9.170883,7.030971,5.55906,STAR,WD
51.9634,49.65644,37.40105,29.90427,25.42056,STAR,A0p
6.887733,11.36401,16.0566,17.37076,17.75621,STAR,F5
23.54275,29.43818,23.21047,18.40329,14.26378,STAR,WD
20.1258,21.33569,15.59296,12.11464,10.70543,STAR,WD
59.18671,62.348,43.76176,32.9915,26.02518,STAR,WD
38.25703,38.0132,27.10561,20.30404,15.8055,STAR,WD
7.483649,8.291371,6.657662,5.495423,5.586708,STAR,WD
34.8486,38.66207,28.70365,22.15253,17.53165,STAR,WD
13.81391,13.19858,10.7135,9.853213,8.940672,STAR,B6
2.986378,11.31034,20.05364,24.36616,27.62737,STAR,K1
28.17128,28.20702,19.79743,14.5895,10.33427,STAR,WD
102.0498,130.7674,100.7133,94.08379,105.3088,STAR,WD
15.7672,19.44852,15.39385,12.49611,9.022488,STAR,WD
52.22729,45.1403,31.60231,22.94384,17.03742,STAR,OB
11.68973,13.84784,10.60453,7.909214,6.686666,STAR,WD
11.6799,12.33247,10.70231,9.266755,8.272758,STAR,F5
8.989592,11.58776,8.63145,5.419209,1.572647,STAR,WD
39.86477,33.86117,25.62431,19.96623,16.10456,STAR,OB
17.05011,22.92575,19.12251,15.48203,13.49704,STAR,WD
13.65732,14.54345,14.15016,12.60026,11.57092,STAR,CV
2.789652,10.35552,45.70049,155.0331,277.4175,STAR,M3
31.1584,27.01431,17.88945,12.82178,10.02236,STAR,WD
23.84016,19.17427,12.8749,9.519106,7.419264,STAR,WD
5.909165,11.51957,17.07944,20.17189,19.32032,STAR,F5
41.36316,34.21553,21.9547,15.30851,11.94904,STAR,OB
3.886239,5.03698,4.007812,2.856367,2.254583,STAR,WD
27.22031,27.69738,26.52637,24.30611,23.6487,STAR,OB
10.9797,9.401648,7.834873,8.01825,9.891836,STAR,WD
8.857945,11.54069,13.45149,13.50309,13.59047,STAR,WD
3.985238,11.29332,19.7898,24.67172,26.69177,STAR,F9
20.46325,27.63312,24.75687,21.04489,18.03997,STAR,WD
11.38721,12.85636,10.30829,8.347319,5.423389,STAR,WD
1.706707,2.66406,3.828879,4.405354,5.619198,STAR,WD
13.16879,15.18323,16.20935,15.72968,15.0643,STAR,WD
88.79807,161.3706,232.976,266.9895,278.3247,STAR,F2
4.267674,18.15099,35.71721,46.4964,53.00938,STAR,K1
24.83191,32.23738,36.84636,37.74198,36.40812,STAR,CV
5.628671,6.964605,6.034998,4.909058,3.714396,STAR,WD
26.71407,24.9389,17.27341,12.90328,9.506949,STAR,WD
10.89111,8.742077,6.015938,4.690584,4.218813,STAR,WD
5.968682,6.81126,5.370495,4.542886,4.449313,STAR,WD
21.88705,27.88756,28.49432,28.24587,27.72045,STAR,WD
26.89967,80.43183,162.5019,214.0521,255.534,STAR,F9
21.12081,23.36123,17.83873,13.94042,12.13278,STAR,WD
17.38459,14.54292,10.72414,8.210102,6.164359,STAR,OB
19.81537,23.82053,21.16747,27.33426,38.078,STAR,WD
29.74674,25.79915,18.22787,13.6121,8.710922,STAR,OB
323.4319,263.1543,165.0445,122.0421,98.40124,STAR,A0p
9.681378,11.37647,9.845659,7.852931,5.567018,STAR,WD
4.722303,4.536958,4.007567,2.797006,0.9502754,STAR,O
1.606315,1.791471,1.298535,0.7560813,-0.07947492,STAR,WD
9.218305,10.94407,14.61091,16.59021,17.74907,STAR,CV
3.296708,6.012295,5.633677,4.412428,2.567763,STAR,WD
13.44601,12.92303,9.697789,7.324022,5.099813,STAR,WD
22.77647,22.91552,17.44414,13.35239,10.33121,STAR,WD
18.55161,17.73799,15.12537,13.04517,11.28287,STAR,OB
17.05428,14.59645,10.51366,8.772613,8.015948,STAR,B6
8.690053,9.045138,6.372813,4.569167,1.957809,STAR,WD
11.55007,10.50562,7.769008,6.046187,4.882493,STAR,OB
119.7476,108.4151,73.36422,54.64194,43.16224,STAR,WD
21.37536,19.24691,14.22442,10.59469,8.856248,STAR,OB
21.42237,25.51658,20.59572,16.85587,14.26447,STAR,WD
11.06215,14.81863,14.58227,13.67262,12.92721,STAR,WD
93.37198,92.11978,62.71385,43.12226,35.04987,STAR,WD
1.843744,8.905047,21.48887,30.0056,35.2429,STAR,F9
28.54711,101.5898,206.9649,259.3565,297.7446,STAR,F9
200.9337,245.3503,185.5732,141.0914,108.7849,STAR,WD
15.78334,21.3289,18.0304,13.94964,10.89635,STAR,WD
13.51237,15.28023,12.1647,10.3682,9.377359,STAR,WD
7.413658,7.949141,6.626826,6.23561,5.24759,STAR,OB
18.44458,21.11205,16.39548,12.10074,7.940915,STAR,WD
18.41247,12.33563,7.274585,4.771891,3.176185,STAR,L9
137.278,121.2322,102.3833,88.85919,76.91008,STAR,O
15.68181,17.23144,11.94734,8.410498,5.986614,STAR,WD
19.80424,20.41199,14.80779,11.71008,10.78834,STAR,WD
21.78966,16.72246,10.5489,7.673408,6.267377,STAR,OB
15.14823,16.26652,12.15316,7.229836,2.356243,STAR,WD
24.60777,20.59294,16.19117,12.91408,14.32372,STAR,OB
16.32986,24.20791,20.61783,16.76105,14.11072,STAR,WD
103.2681,121.3083,130.4633,128.3936,122.0073,STAR,CV
26.61164,25.08637,21.78452,18.82531,17.30748,STAR,OB
6.621691,9.15828,7.356171,5.56928,4.672706,STAR,WD
3.861455,3.908288,3.331906,2.286621,1.471919,STAR,WD
14.72493,41.58783,59.41358,53.73977,42.0227,STAR,F9
7.329658,8.783961,7.45652,5.891179,4.224585,STAR,WD
2023.491,1490.928,961.7394,719.7523,568.7859,STAR,B9
13.04095,16.044,13.79209,11.1333,8.443527,STAR,WD
18.97381,18.6019,12.43831,9.505795,7.728662,STAR,WD
16.71542,21.67813,19.06298,16.4971,15.59445,STAR,WD
118.0455,145.3137,169.3685,175.5567,174.2484,STAR,CV
24.72962,31.81198,24.24774,20.12145,15.68115,STAR,WD
13.63462,23.85952,32.18448,35.00071,35.01038,STAR,F5
12.68967,15.72881,12.15148,10.17668,9.247705,STAR,WD
111.7876,148.8085,121.6895,96.64841,76.82448,STAR,WD
41.65741,37.53344,25.82051,19.38246,15.10664,STAR,B6
13.07449,13.23046,10.00148,8.430163,9.362423,STAR,A0p
20.18591,16.72157,11.47177,9.006562,8.321563,STAR,WD
36.70692,37.47322,26.88161,20.36146,16.21322,STAR,WD
6.119723,11.8847,18.25362,21.52576,21.46908,STAR,F5
36.29199,59.66501,50.31026,39.95393,32.16552,STAR,WD
4.625068,4.285864,3.322629,2.807799,1.707529,STAR,WD
6.58529,9.215691,8.158696,6.939881,5.893292,STAR,WD
6.14143,8.019075,8.809332,8.402081,8.398022,STAR,WD
805.0512,682.7682,466.6909,350.1168,277.5076,STAR,B6
387.7747,376.9604,287.715,236.3501,208.0298,STAR,A0p
114.6301,171.8362,148.4492,123.2375,99.81554,STAR,WD
98.22041,99.29533,73.99059,58.05563,46.63106,STAR,OB
19.29359,23.61088,18.44394,14.41488,11.71981,STAR,WD
16.75928,20.94135,17.5687,15.00659,12.17993,STAR,WD
9.782481,8.738355,6.767869,5.970067,5.316154,STAR,OB
9.222777,8.427552,6.080785,4.946212,4.008547,STAR,WD
43.54285,43.48719,30.95843,23.69023,18.41713,STAR,WD
12.07123,9.149244,5.571975,3.604836,2.379189,STAR,WD
79.90647,79.04515,56.92603,47.88573,45.01869,STAR,WD
7.466545,7.145033,4.825716,3.605846,3.98471,STAR,WD
5.030034,5.680973,4.800738,3.922485,3.189715,STAR,WD
24.77806,20.7494,15.09681,16.14,20.92673,STAR,M3
6.246877,7.792672,5.85995,4.64954,4.09713,STAR,WD
14.01714,21.86169,24.81118,27.2351,27.21988,STAR,WD
18.09631,17.67229,15.4105,13.66085,12.50444,STAR,WD
28.6155,25.27966,17.50471,12.91045,10.495,STAR,A0p
11.99242,14.41074,13.07628,17.11916,25.22896,STAR,WD
22.23527,24.91487,19.0649,15.87484,14.58461,STAR,WD
39.66237,33.73435,23.67733,18.15775,15.35263,STAR,B6
1487.162,1233.572,902.272,775.9307,712.3237,STAR,A0p
91.3568,73.36816,48.66547,36.48933,28.52387,STAR,WD
250.1773,223.2716,159.7173,126.7109,107.6872,STAR,A0p
12.38729,15.44623,12.64398,10.47911,7.43405,STAR,WD
9.101346,7.281172,5.605995,4.320316,3.613858,STAR,L5.5
19.04847,22.66541,26.28471,27.14136,25.59479,STAR,CV
35.95139,46.86702,37.63203,29.35007,23.39067,STAR,WD
13.29068,17.57077,14.0036,10.78031,9.41732,STAR,WD
2.354448,3.592059,4.190456,4.552596,4.738155,STAR,WD
3.270404,4.169459,4.386729,4.591977,3.583383,STAR,WD
4.505113,6.927028,6.175626,4.791527,2.710004,STAR,WD
10.94027,10.88229,8.423875,6.499618,4.719803,STAR,WD
46.59869,62.30166,54.43155,46.35032,38.86833,STAR,WD
14.45305,15.14248,11.28784,9.006446,4.66749,STAR,WD
24.23363,29.43379,32.66805,31.54527,29.92593,STAR,M0V
23.18475,21.25422,17.2857,14.5859,12.04873,STAR,OB
26.2327,30.90698,23.15494,18.76745,15.41566,STAR,WD
10.4001,11.21596,8.433362,6.916522,6.62858,STAR,WD
5.15019,6.447113,5.695733,5.023393,4.186004,STAR,WD
18.20047,23.0993,18.90535,15.96836,13.26915,STAR,WD
35.22441,52.09047,43.97451,36.27111,29.25913,STAR,WD
7.316056,10.53726,10.012,8.917997,8.678972,STAR,WD
8.106436,9.535794,8.563993,7.300766,7.265791,STAR,OB
86.43807,69.14342,49.7127,40.24996,35.68305,STAR,B9
7.561209,6.83552,4.540604,2.909554,1.039071,STAR,WD
369.2692,499.6178,428.7483,362.6806,311.5179,STAR,WD
29.62082,27.80639,23.4293,19.75869,15.56659,STAR,OB
20.26073,18.98702,11.58788,6.861266,2.31415,STAR,WD
1.273616,7.474434,15.58498,20.47403,23.00294,STAR,K1
20.24383,24.92692,19.32767,15.56298,13.46215,STAR,WD
29.26237,37.17493,28.6115,28.02805,33.64412,STAR,WD
8.395991,13.16779,9.5633,7.159331,3.846008,STAR,WD
27.34837,35.21421,26.50266,18.71566,8.865266,STAR,WD
29.48511,33.78362,23.38715,16.14778,8.611586,STAR,WD
10.23758,9.041636,5.873832,4.551342,3.293736,STAR,WD
4.822638,6.536618,5.321318,3.587478,1.408713,STAR,WD
16.3474,15.32785,11.94006,8.955383,4.889343,STAR,OB
13.86907,18.16689,14.1698,10.66032,6.687359,STAR,WD
10.14892,7.69768,5.360751,3.54806,2.003126,STAR,WD
1780.896,1513.087,1083.037,840.318,682.5737,STAR,B6
975.1269,726.0647,440.8373,313.7463,230.0148,STAR,B9
61.72618,52.23723,35.3429,26.16615,21.06431,STAR,WD
6.023397,7.628574,6.435229,4.698034,2.504031,STAR,WD
22.06834,19.17512,15.04092,12.71274,11.47729,STAR,OB
5.97715,8.096784,6.49534,4.647234,3.467904,STAR,WD
12.09479,20.63566,26.9346,29.44392,30.54105,STAR,A0
40.07893,36.54483,28.26407,23.67394,22.11225,STAR,OB
8.833691,8.696682,7.54039,7.166697,7.984221,STAR,WD
241.8062,167.979,101.7971,71.43565,52.04735,STAR,O
99.17234,109.1969,78.80859,61.79789,52.9298,STAR,WD
27.2094,35.93496,29.27588,23.49986,19.55024,STAR,WD
396.9384,356.9045,261.3967,208.4719,175.6771,STAR,B6
115.3109,100.1047,73.11342,57.36751,48.9397,STAR,B6
23.13756,21.63073,16.8768,13.32757,9.975041,STAR,OB
10.45025,14.00503,18.57352,20.2117,19.12752,STAR,CV
14.91858,17.71218,22.69896,25.02895,25.90604,STAR,CV
36.07241,30.60387,25.1336,21.66889,18.45364,STAR,O
26.82996,33.49394,26.23318,25.00807,27.41759,STAR,WD
43.86919,34.79325,22.8967,17.94247,15.96302,STAR,B9
9.022964,7.309764,4.883689,3.60637,2.553044,STAR,A0p
44.63749,39.84236,29.40774,22.87581,17.5424,STAR,OB
18.66285,15.67274,11.49673,8.274096,6.302807,STAR,O
10.36146,8.544421,6.122284,5.70436,5.709077,STAR,WD
41.91491,56.42259,44.52292,36.48292,33.9431,STAR,WD
89.24963,94.62,67.9528,50.54189,39.33145,STAR,WD
17.65996,17.30956,13.64626,11.25979,9.656996,STAR,T2
16.63964,18.89472,14.12941,11.14295,7.91052,STAR,WD
17.65164,17.03747,11.80403,8.923407,7.929794,STAR,WD
18.99388,24.77222,26.89905,24.20002,19.91648,STAR,WD
14.9055,16.0426,11.81969,9.035299,6.758479,STAR,WD
284.0902,223.3834,145.6919,109.0135,88.48378,STAR,WD
35.60859,38.86988,28.02009,20.66311,17.04219,STAR,WD
22.12697,26.89383,22.74633,17.6629,14.5255,STAR,WD
96.53974,124.8528,99.15894,79.86758,62.63319,STAR,WD
78.22769,82.09065,62.04114,48.80357,39.34267,STAR,WD
16.69283,18.23616,14.11675,10.94528,9.569906,STAR,WD
24.64555,23.94371,16.14581,11.19957,9.15831,STAR,WD
16.51332,15.60537,8.93539,4.40006,-0.4551811,STAR,WD
